,Unnamed: 0,month,averagePlayers,gain,gainInPercent,peakPlayers,id,name,playingTwelveHoursAgo,twentyFourHourPeek,allTimePeek
310,19,March 2021,9738.14,-1110.93,-10.24,18007,1145360,Hades,5060,9361,37586
311,20,February 2021,10849.07,-7926.41,-42.22,16939,1145360,Hades,5060,9361,37586
312,21,January 2021,18775.48,1173.04,6.66,35048,1145360,Hades,5060,9361,37586
313,22,December 2020,17602.44,-427.45,-2.37,29764,1145360,Hades,5060,9361,37586
314,23,November 2020,18029.89,-1557.22,-7.95,30509,1145360,Hades,5060,9361,37586
315,24,October 2020,19587.12,8261.59,72.95,32431,1145360,Hades,5060,9361,37586
316,25,September 2020,11325.52,10058.01,793.52,37586,1145360,Hades,5060,9361,37586
317,26,August 2020,1267.52,-1203.91,-48.71,1929,1145360,Hades,5060,9361,37586
318,27,July 2020,2471.42,716.45,40.82,4995,1145360,Hades,5060,9361,37586
319,28,June 2020,1754.97,-201.8,-10.31,5646,1145360,Hades,5060,9361,37586
320,29,May 2020,1956.76,959.14,96.14,6070,1145360,Hades,5060,9361,37586
321,30,April 2020,997.62,-1079.64,-51.97,2079,1145360,Hades,5060,9361,37586
322,31,March 2020,2077.26,-434.1,-17.29,5941,1145360,Hades,5060,9361,37586
323,32,February 2020,2511.35,-1723.18,-40.69,5566,1145360,Hades,5060,9361,37586
324,33,January 2020,4234.54,-154.39,-3.52,8086,1145360,Hades,5060,9361,37586
325,34,December 2019,4388.93,,,6196,1145360,Hades,5060,9361,37586
326,0,October 2022,189.55,13.4,7.6,734,1144400,Senren＊Banka,80,583,1429
327,1,September 2022,176.17,-21.22,-10.75,498,1144400,Senren＊Banka,80,583,1429
328,2,August 2022,197.38,-36.01,-15.43,482,1144400,Senren＊Banka,80,583,1429
329,3,July 2022,233.39,3.2,1.39,560,1144400,Senren＊Banka,80,583,1429
330,4,June 2022,230.19,24.57,11.95,640,1144400,Senren＊Banka,80,583,1429
331,5,May 2022,205.62,38.95,23.37,549,1144400,Senren＊Banka,80,583,1429
332,6,April 2022,166.67,12.43,8.06,457,1144400,Senren＊Banka,80,583,1429
333,7,March 2022,154.24,-43.42,-21.97,541,1144400,Senren＊Banka,80,583,1429
334,8,February 2022,197.65,5.17,2.69,589,1144400,Senren＊Banka,80,583,1429
335,9,January 2022,192.48,58.84,44.03,487,1144400,Senren＊Banka,80,583,1429
336,10,December 2021,133.64,-0.52,-0.38,345,1144400,Senren＊Banka,80,583,1429
337,11,November 2021,134.16,52.41,64.12,376,1144400,Senren＊Banka,80,583,1429
338,12,October 2021,81.74,-47.97,-36.98,246,1144400,Senren＊Banka,80,583,1429
339,13,September 2021,129.72,-12.83,-9.0,337,1144400,Senren＊Banka,80,583,1429
340,14,August 2021,142.55,-51.2,-26.43,289,1144400,Senren＊Banka,80,583,1429
341,15,July 2021,193.75,88.98,84.93,395,1144400,Senren＊Banka,80,583,1429
342,16,June 2021,104.77,-11.91,-10.2,320,1144400,Senren＊Banka,80,583,1429
343,17,May 2021,116.67,16.39,16.34,366,1144400,Senren＊Banka,80,583,1429
344,18,April 2021,100.29,-16.37,-14.03,274,1144400,Senren＊Banka,80,583,1429
345,19,March 2021,116.65,-97.42,-45.51,435,1144400,Senren＊Banka,80,583,1429
346,20,February 2021,214.07,96.03,81.36,582,1144400,Senren＊Banka,80,583,1429
347,21,January 2021,118.04,27.23,29.99,275,1144400,Senren＊Banka,80,583,1429
348,22,December 2020,90.81,22.39,32.73,224,1144400,Senren＊Banka,80,583,1429
349,23,November 2020,68.42,-14.11,-17.1,200,1144400,Senren＊Banka,80,583,1429
350,24,October 2020,82.53,15.01,22.23,251,1144400,Senren＊Banka,80,583,1429
351,25,September 2020,67.52,-57.3,-45.91,161,1144400,Senren＊Banka,80,583,1429
352,26,August 2020,124.82,-6.96,-5.28,255,1144400,Senren＊Banka,80,583,1429
353,27,July 2020,131.78,40.48,44.33,268,1144400,Senren＊Banka,80,583,1429
354,28,June 2020,91.31,-26.57,-22.54,252,1144400,Senren＊Banka,80,583,1429
355,29,May 2020,117.88,-38.71,-24.72,243,1144400,Senren＊Banka,80,583,1429
356,30,April 2020,156.59,-72.05,-31.51,417,1144400,Senren＊Banka,80,583,1429
357,31,March 2020,228.64,-453.37,-66.48,629,1144400,Senren＊Banka,80,583,1429
358,32,February 2020,682.01,,,1429,1144400,Senren＊Banka,80,583,1429
359,0,October 2022,24.52,-3.7,-13.03,64,1128000,Cube World,24,52,19465
360,1,September 2022,28.2,-0.45,-1.55,72,1128000,Cube World,24,52,19465
361,2,August 2022,28.64,-3.31,-10.35,62,1128000,Cube World,24,52,19465
362,3,July 2022,31.95,0.34,1.09,66,1128000,Cube World,24,52,19465
363,4,June 2022,31.61,-13.35,-29.7,64,1128000,Cube World,24,52,19465
364,5,May 2022,44.96,15.09,50.53,110,1128000,Cube World,24,52,19465
365,6,April 2022,29.87,0.49,1.66,65,1128000,Cube World,24,52,19465
366,7,March 2022,29.38,0.56,1.94,60,1128000,Cube World,24,52,19465
367,8,February 2022,28.82,-2.41,-7.71,58,1128000,Cube World,24,52,19465
368,9,January 2022,31.23,1.28,4.29,68,1128000,Cube World,24,52,19465
369,10,December 2021,29.94,-0.97,-3.13,59,1128000,Cube World,24,52,19465
370,11,November 2021,30.91,-8.86,-22.29,73,1128000,Cube World,24,52,19465
371,12,October 2021,39.77,-3.28,-7.61,113,1128000,Cube World,24,52,19465
372,13,September 2021,43.05,-10.49,-19.59,90,1128000,Cube World,24,52,19465
373,14,August 2021,53.54,3.92,7.9,108,1128000,Cube World,24,52,19465
374,15,July 2021,49.62,5.39,12.18,105,1128000,Cube World,24,52,19465
375,16,June 2021,44.23,-2.6,-5.55,87,1128000,Cube World,24,52,19465
376,17,May 2021,46.83,-1.55,-3.21,103,1128000,Cube World,24,52,19465
377,18,April 2021,48.38,4.56,10.4,90,1128000,Cube World,24,52,19465
378,19,March 2021,43.83,-0.68,-1.52,97,1128000,Cube World,24,52,19465
379,20,February 2021,44.5,-5.34,-10.71,87,1128000,Cube World,24,52,19465
380,21,January 2021,49.84,3.7,8.01,100,1128000,Cube World,24,52,19465
381,22,December 2020,46.14,2.43,5.56,100,1128000,Cube World,24,52,19465
382,23,November 2020,43.71,2.06,4.95,91,1128000,Cube World,24,52,19465
383,24,October 2020,41.65,-14.62,-25.98,89,1128000,Cube World,24,52,19465
384,25,September 2020,56.27,-7.42,-11.66,123,1128000,Cube World,24,52,19465
385,26,August 2020,63.69,6.67,11.69,124,1128000,Cube World,24,52,19465
386,27,July 2020,57.02,-4.67,-7.57,101,1128000,Cube World,24,52,19465
387,28,June 2020,61.7,-8.9,-12.6,111,1128000,Cube World,24,52,19465
388,29,May 2020,70.59,-16.28,-18.74,141,1128000,Cube World,24,52,19465
389,30,April 2020,86.87,1.6,1.87,172,1128000,Cube World,24,52,19465
390,31,March 2020,85.28,10.65,14.27,172,1128000,Cube World,24,52,19465
391,32,February 2020,74.63,-12.63,-14.48,150,1128000,Cube World,24,52,19465
392,33,January 2020,87.26,-21.13,-19.49,217,1128000,Cube World,24,52,19465
393,34,December 2019,108.39,-47.94,-30.66,256,1128000,Cube World,24,52,19465
394,35,November 2019,156.33,-1853.98,-92.22,502,1128000,Cube World,24,52,19465
395,36,October 2019,2010.3,,,19465,1128000,Cube World,24,52,19465
396,0,October 2022,5559.31,-114.6,-2.02,9621,1118200,People Playground,7168,9488,13774
397,1,September 2022,5673.95,-376.82,-6.23,10493,1118200,People Playground,7168,9488,13774
398,2,August 2022,6050.77,-1003.93,-14.23,8926,1118200,People Playground,7168,9488,13774
399,3,July 2022,7054.7,492.59,7.51,11054,1118200,People Playground,7168,9488,13774
400,4,June 2022,6562.11,-200.3,-2.96,10078,1118200,People Playground,7168,9488,13774
401,5,May 2022,6762.41,-216.61,-3.1,13774,1118200,People Playground,7168,9488,13774
402,6,April 2022,6979.02,563.36,8.78,13019,1118200,People Playground,7168,9488,13774
403,7,March 2022,6415.66,-67.01,-1.03,11519,1118200,People Playground,7168,9488,13774
404,8,February 2022,6482.67,377.69,6.19,13056,1118200,People Playground,7168,9488,13774
405,9,January 2022,6104.98,1040.49,20.54,10596,1118200,People Playground,7168,9488,13774
406,10,December 2021,5064.49,-32.99,-0.65,9053,1118200,People Playground,7168,9488,13774
407,11,November 2021,5097.49,329.0,6.9,9432,1118200,People Playground,7168,9488,13774
408,12,October 2021,4768.48,677.02,16.55,12749,1118200,People Playground,7168,9488,13774
409,13,September 2021,4091.46,-591.95,-12.64,7064,1118200,People Playground,7168,9488,13774
410,14,August 2021,4683.41,52.26,1.13,7783,1118200,People Playground,7168,9488,13774
411,15,July 2021,4631.15,334.69,7.79,7494,1118200,People Playground,7168,9488,13774
412,16,June 2021,4296.47,745.82,21.01,8337,1118200,People Playground,7168,9488,13774
413,17,May 2021,3550.65,539.55,17.92,6783,1118200,People Playground,7168,9488,13774
414,18,April 2021,3011.1,279.75,10.24,4986,1118200,People Playground,7168,9488,13774
415,19,March 2021,2731.35,-291.08,-9.63,4517,1118200,People Playground,7168,9488,13774
416,20,February 2021,3022.44,131.69,4.56,5174,1118200,People Playground,7168,9488,13774
417,21,January 2021,2890.74,252.27,9.56,4552,1118200,People Playground,7168,9488,13774
418,22,December 2020,2638.48,1096.95,71.16,4904,1118200,People Playground,7168,9488,13774
419,23,November 2020,1541.52,163.9,11.9,3142,1118200,People Playground,7168,9488,13774
420,24,October 2020,1377.62,118.17,9.38,2688,1118200,People Playground,7168,9488,13774
421,25,September 2020,1259.46,137.97,12.3,2427,1118200,People Playground,7168,9488,13774
422,26,August 2020,1121.49,-39.29,-3.39,1615,1118200,People Playground,7168,9488,13774
423,27,July 2020,1160.78,280.0,31.79,1788,1118200,People Playground,7168,9488,13774
424,28,June 2020,880.79,228.49,35.03,1717,1118200,People Playground,7168,9488,13774
425,29,May 2020,652.3,56.34,9.45,1513,1118200,People Playground,7168,9488,13774
426,30,April 2020,595.96,-0.47,-0.08,853,1118200,People Playground,7168,9488,13774
427,31,March 2020,596.43,123.7,26.17,1358,1118200,People Playground,7168,9488,13774
428,32,February 2020,472.74,-25.84,-5.18,979,1118200,People Playground,7168,9488,13774
429,33,January 2020,498.57,70.57,16.49,955,1118200,People Playground,7168,9488,13774
430,34,December 2019,428.0,28.67,7.18,999,1118200,People Playground,7168,9488,13774
431,35,November 2019,399.33,77.36,24.03,883,1118200,People Playground,7168,9488,13774
432,36,October 2019,321.97,83.59,35.07,661,1118200,People Playground,7168,9488,13774
433,37,September 2019,238.37,55.06,30.04,502,1118200,People Playground,7168,9488,13774
434,38,August 2019,183.31,144.3,369.84,434,1118200,People Playground,7168,9488,13774
435,39,July 2019,39.02,,,135,1118200,People Playground,7168,9488,13774
436,0,October 2022,1478.29,158.8,12.04,2519,1113000,Persona 4 Golden,1516,1987,29984
437,1,September 2022,1319.44,-281.85,-17.6,2157,1113000,Persona 4 Golden,1516,1987,29984
438,2,August 2022,1601.3,-234.38,-12.77,2451,1113000,Persona 4 Golden,1516,1987,29984
439,3,July 2022,1835.67,354.11,23.9,2747,1113000,Persona 4 Golden,1516,1987,29984
440,4,June 2022,1481.56,317.09,27.23,2506,1113000,Persona 4 Golden,1516,1987,29984
441,5,May 2022,1164.47,-57.86,-4.73,1606,1113000,Persona 4 Golden,1516,1987,29984
442,6,April 2022,1222.33,65.62,5.67,1675,1113000,Persona 4 Golden,1516,1987,29984
443,7,March 2022,1156.71,26.43,2.34,1729,1113000,Persona 4 Golden,1516,1987,29984
444,8,February 2022,1130.28,-296.17,-20.76,1636,1113000,Persona 4 Golden,1516,1987,29984
445,9,January 2022,1426.46,5.16,0.36,2163,1113000,Persona 4 Golden,1516,1987,29984
446,10,December 2021,1421.3,281.52,24.7,1936,1113000,Persona 4 Golden,1516,1987,29984
447,11,November 2021,1139.78,-216.29,-15.95,1996,1113000,Persona 4 Golden,1516,1987,29984
448,12,October 2021,1356.06,-91.54,-6.32,2340,1113000,Persona 4 Golden,1516,1987,29984
449,13,September 2021,1447.6,-365.95,-20.18,2446,1113000,Persona 4 Golden,1516,1987,29984
450,14,August 2021,1813.56,-690.62,-27.58,2581,1113000,Persona 4 Golden,1516,1987,29984
451,15,July 2021,2504.18,711.75,39.71,3937,1113000,Persona 4 Golden,1516,1987,29984
452,16,June 2021,1792.43,-405.03,-18.43,3163,1113000,Persona 4 Golden,1516,1987,29984
453,17,May 2021,2197.46,529.11,31.71,3299,1113000,Persona 4 Golden,1516,1987,29984
454,18,April 2021,1668.36,-353.83,-17.5,2396,1113000,Persona 4 Golden,1516,1987,29984
455,19,March 2021,2022.19,-438.16,-17.81,2967,1113000,Persona 4 Golden,1516,1987,29984
456,20,February 2021,2460.34,-541.16,-18.03,3505,1113000,Persona 4 Golden,1516,1987,29984
457,21,January 2021,3001.5,589.17,24.42,4592,1113000,Persona 4 Golden,1516,1987,29984
458,22,December 2020,2412.33,89.88,3.87,4029,1113000,Persona 4 Golden,1516,1987,29984
459,23,November 2020,2322.45,-422.83,-15.4,3586,1113000,Persona 4 Golden,1516,1987,29984
460,24,October 2020,2745.27,-50.22,-1.8,4777,1113000,Persona 4 Golden,1516,1987,29984
461,25,September 2020,2795.5,-1606.24,-36.49,4164,1113000,Persona 4 Golden,1516,1987,29984
462,26,August 2020,4401.73,-4934.33,-52.85,7193,1113000,Persona 4 Golden,1516,1987,29984
463,27,July 2020,9336.06,-10253.86,-52.34,16309,1113000,Persona 4 Golden,1516,1987,29984
464,28,June 2020,19589.92,,,29984,1113000,Persona 4 Golden,1516,1987,29984
465,0,October 2022,105.92,5.8,5.77,287,1089980,The Henry Stickmin Collection,208,287,2787
466,1,September 2022,100.14,-122.18,-54.96,231,1089980,The Henry Stickmin Collection,208,287,2787
467,2,August 2022,222.32,-23.62,-9.6,662,1089980,The Henry Stickmin Collection,208,287,2787
468,3,July 2022,245.94,-2.47,-0.99,412,1089980,The Henry Stickmin Collection,208,287,2787
469,4,June 2022,248.41,100.39,67.83,525,1089980,The Henry Stickmin Collection,208,287,2787
470,5,May 2022,148.02,0.28,0.19,314,1089980,The Henry Stickmin Collection,208,287,2787
471,6,April 2022,147.73,13.84,10.34,340,1089980,The Henry Stickmin Collection,208,287,2787
472,7,March 2022,133.9,-21.52,-13.85,242,1089980,The Henry Stickmin Collection,208,287,2787
473,8,February 2022,155.41,-72.22,-31.73,311,1089980,The Henry Stickmin Collection,208,287,2787
474,9,January 2022,227.63,37.29,19.59,427,1089980,The Henry Stickmin Collection,208,287,2787
475,10,December 2021,190.34,47.45,33.2,506,1089980,The Henry Stickmin Collection,208,287,2787
476,11,November 2021,142.89,15.73,12.37,312,1089980,The Henry Stickmin Collection,208,287,2787
477,12,October 2021,127.16,-7.32,-5.44,400,1089980,The Henry Stickmin Collection,208,287,2787
478,13,September 2021,134.48,-49.23,-26.8,275,1089980,The Henry Stickmin Collection,208,287,2787
479,14,August 2021,183.71,-23.66,-11.41,329,1089980,The Henry Stickmin Collection,208,287,2787
480,15,July 2021,207.37,-66.88,-24.39,354,1089980,The Henry Stickmin Collection,208,287,2787
481,16,June 2021,274.26,52.81,23.85,770,1089980,The Henry Stickmin Collection,208,287,2787
482,17,May 2021,221.45,-91.64,-29.27,406,1089980,The Henry Stickmin Collection,208,287,2787
483,18,April 2021,313.09,107.69,52.43,738,1089980,The Henry Stickmin Collection,208,287,2787
484,19,March 2021,205.41,-68.1,-24.9,459,1089980,The Henry Stickmin Collection,208,287,2787
485,20,February 2021,273.5,-125.93,-31.53,521,1089980,The Henry Stickmin Collection,208,287,2787
486,21,January 2021,399.44,-80.76,-16.82,914,1089980,The Henry Stickmin Collection,208,287,2787
487,22,December 2020,480.2,37.85,8.56,1395,1089980,The Henry Stickmin Collection,208,287,2787
488,23,November 2020,442.36,-125.36,-22.08,1022,1089980,The Henry Stickmin Collection,208,287,2787
489,24,October 2020,567.72,-180.34,-24.11,1017,1089980,The Henry Stickmin Collection,208,287,2787
490,25,September 2020,748.06,-740.86,-49.76,1505,1089980,The Henry Stickmin Collection,208,287,2787
491,26,August 2020,1488.91,,,2787,1089980,The Henry Stickmin Collection,208,287,2787
492,0,October 2022,850.58,-268.1,-23.97,3373,1057090,Ori and the Will of the Wisps,532,3373,31224
493,1,September 2022,1118.7,-123.0,-9.91,3163,1057090,Ori and the Will of the Wisps,532,3373,31224
494,2,August 2022,1241.71,164.98,15.32,3986,1057090,Ori and the Will of the Wisps,532,3373,31224
495,3,July 2022,1076.72,-81.92,-7.07,2836,1057090,Ori and the Will of the Wisps,532,3373,31224
496,4,June 2022,1158.64,490.33,73.37,4016,1057090,Ori and the Will of the Wisps,532,3373,31224
497,5,May 2022,668.31,-888.68,-57.08,1740,1057090,Ori and the Will of the Wisps,532,3373,31224
498,6,April 2022,1556.99,875.85,128.58,6230,1057090,Ori and the Will of the Wisps,532,3373,31224
499,7,March 2022,681.15,-393.14,-36.6,1426,1057090,Ori and the Will of the Wisps,532,3373,31224
500,8,February 2022,1074.29,-261.28,-19.56,2839,1057090,Ori and the Will of the Wisps,532,3373,31224
501,9,January 2022,1335.57,26.79,2.05,3374,1057090,Ori and the Will of the Wisps,532,3373,31224
502,10,December 2021,1308.78,-81.08,-5.83,3603,1057090,Ori and the Will of the Wisps,532,3373,31224
503,11,November 2021,1389.86,117.37,9.22,5830,1057090,Ori and the Will of the Wisps,532,3373,31224
504,12,October 2021,1272.49,731.41,135.18,7426,1057090,Ori and the Will of the Wisps,532,3373,31224
505,13,September 2021,541.08,-146.72,-21.33,1102,1057090,Ori and the Will of the Wisps,532,3373,31224
506,14,August 2021,687.8,-302.54,-30.55,1226,1057090,Ori and the Will of the Wisps,532,3373,31224
507,15,July 2021,990.34,199.32,25.2,2509,1057090,Ori and the Will of the Wisps,532,3373,31224
508,16,June 2021,791.02,47.59,6.4,2426,1057090,Ori and the Will of the Wisps,532,3373,31224
509,17,May 2021,743.42,-357.72,-32.49,1593,1057090,Ori and the Will of the Wisps,532,3373,31224
510,18,April 2021,1101.14,-229.65,-17.26,3414,1057090,Ori and the Will of the Wisps,532,3373,31224
511,19,March 2021,1330.8,-2729.84,-67.23,3381,1057090,Ori and the Will of the Wisps,532,3373,31224
512,20,February 2021,4060.64,1607.29,65.51,16964,1057090,Ori and the Will of the Wisps,532,3373,31224
513,21,January 2021,2453.34,391.48,18.99,17448,1057090,Ori and the Will of the Wisps,532,3373,31224
514,22,December 2020,2061.87,921.12,80.75,6252,1057090,Ori and the Will of the Wisps,532,3373,31224
515,23,November 2020,1140.74,347.08,43.73,6695,1057090,Ori and the Will of the Wisps,532,3373,31224
516,24,October 2020,793.66,26.99,3.52,3209,1057090,Ori and the Will of the Wisps,532,3373,31224
517,25,September 2020,766.67,58.14,8.21,2600,1057090,Ori and the Will of the Wisps,532,3373,31224
518,26,August 2020,708.54,-638.98,-47.42,1488,1057090,Ori and the Will of the Wisps,532,3373,31224
519,27,July 2020,1347.52,26.03,1.97,3244,1057090,Ori and the Will of the Wisps,532,3373,31224
520,28,June 2020,1321.49,321.15,32.1,3631,1057090,Ori and the Will of the Wisps,532,3373,31224
521,29,May 2020,1000.34,-1107.97,-52.55,2050,1057090,Ori and the Will of the Wisps,532,3373,31224
522,30,April 2020,2108.31,-6216.09,-74.67,7822,1057090,Ori and the Will of the Wisps,532,3373,31224
523,31,March 2020,8324.39,,,31224,1057090,Ori and the Will of the Wisps,532,3373,31224
524,0,October 2022,116.61,4.2,3.76,304,1056960,Wolfenstein: Youngblood,105,161,6481
525,1,September 2022,112.39,22.25,24.69,400,1056960,Wolfenstein: Youngblood,105,161,6481
526,2,August 2022,90.14,-18.09,-16.71,232,1056960,Wolfenstein: Youngblood,105,161,6481
527,3,July 2022,108.23,14.96,16.04,230,1056960,Wolfenstein: Youngblood,105,161,6481
528,4,June 2022,93.27,6.8,7.87,229,1056960,Wolfenstein: Youngblood,105,161,6481
529,5,May 2022,86.46,9.78,12.76,178,1056960,Wolfenstein: Youngblood,105,161,6481
530,6,April 2022,76.68,-3.86,-4.79,164,1056960,Wolfenstein: Youngblood,105,161,6481
531,7,March 2022,80.53,-31.2,-27.93,177,1056960,Wolfenstein: Youngblood,105,161,6481
532,8,February 2022,111.74,-22.77,-16.93,248,1056960,Wolfenstein: Youngblood,105,161,6481
533,9,January 2022,134.5,19.18,16.63,328,1056960,Wolfenstein: Youngblood,105,161,6481
534,10,December 2021,115.33,24.4,26.83,262,1056960,Wolfenstein: Youngblood,105,161,6481
535,11,November 2021,90.93,-0.24,-0.26,282,1056960,Wolfenstein: Youngblood,105,161,6481
536,12,October 2021,91.17,-30.12,-24.84,216,1056960,Wolfenstein: Youngblood,105,161,6481
537,13,September 2021,121.29,-59.4,-32.87,269,1056960,Wolfenstein: Youngblood,105,161,6481
538,14,August 2021,180.69,16.68,10.17,526,1056960,Wolfenstein: Youngblood,105,161,6481
539,15,July 2021,164.01,66.21,67.7,380,1056960,Wolfenstein: Youngblood,105,161,6481
540,16,June 2021,97.8,-9.33,-8.71,358,1056960,Wolfenstein: Youngblood,105,161,6481
541,17,May 2021,107.12,18.57,20.97,258,1056960,Wolfenstein: Youngblood,105,161,6481
542,18,April 2021,88.55,-15.46,-14.87,210,1056960,Wolfenstein: Youngblood,105,161,6481
543,19,March 2021,104.02,-20.77,-16.65,220,1056960,Wolfenstein: Youngblood,105,161,6481
544,20,February 2021,124.79,-39.18,-23.89,301,1056960,Wolfenstein: Youngblood,105,161,6481
545,21,January 2021,163.97,-7.02,-4.1,449,1056960,Wolfenstein: Youngblood,105,161,6481
546,22,December 2020,170.98,77.35,82.61,372,1056960,Wolfenstein: Youngblood,105,161,6481
547,23,November 2020,93.63,9.65,11.49,478,1056960,Wolfenstein: Youngblood,105,161,6481
548,24,October 2020,83.99,17.01,25.4,245,1056960,Wolfenstein: Youngblood,105,161,6481
549,25,September 2020,66.98,-33.21,-33.15,144,1056960,Wolfenstein: Youngblood,105,161,6481
550,26,August 2020,100.19,0.06,0.06,243,1056960,Wolfenstein: Youngblood,105,161,6481
551,27,July 2020,100.13,44.46,79.87,210,1056960,Wolfenstein: Youngblood,105,161,6481
552,28,June 2020,55.67,-3.42,-5.79,189,1056960,Wolfenstein: Youngblood,105,161,6481
553,29,May 2020,59.09,-20.45,-25.71,126,1056960,Wolfenstein: Youngblood,105,161,6481
554,30,April 2020,79.54,-9.25,-10.42,164,1056960,Wolfenstein: Youngblood,105,161,6481
555,31,March 2020,88.79,-28.02,-23.99,184,1056960,Wolfenstein: Youngblood,105,161,6481
